B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,169.0,17,031,140400,3,170311404003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,17,031,140400,4,170311404004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,91.0,17,031,140400,5,170311404005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,98.0,17,031,140500,1,170311405001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,37.0,17,031,140500,2,170311405002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,104.0,17,031,140500,3,170311405003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,128.0,17,031,140601,1,170311406011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,17,031,140602,1,170311406021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,65.0,17,031,140602,2,170311406022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,37.0,17,031,140602,3,170311406023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,17,031,140602,4,170311406024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,91.0,17,031,140701,1,170311407011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,17,031,140701,2,170311407012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,17,031,140702,1,170311407021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.0,17,031,140702,2,170311407022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,89.0,17,031,140702,3,170311407023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,112.0,17,031,140702,4,170311407024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,17,031,140800,1,170311408001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,121.0,17,031,140800,2,170311408002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0,211.0,17,031,140800,3,170311408003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,59.0,17,031,140800,4,170311408004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,242.0,17,031,140800,5,170311408005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,150200,1,170311502001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,79.0,17,031,150200,2,170311502002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,47.0,17,031,150200,3,170311502003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,65.0,17,031,150200,4,170311502004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,37.0,17,031,150200,5,170311502005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,17,031,150300,1,170311503001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,17,031,150300,2,170311503002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,150300,3,170311503003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,17,031,150300,4,170311503004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,63.0,17,031,150300,5,170311503005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,17,031,150300,6,170311503006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,59.0,17,031,150300,7,170311503007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,17,031,150401,1,170311504011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,17,031,150401,2,170311504012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,111.0,17,031,150401,3,170311504013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,17,031,150401,4,170311504014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,17,031,150402,1,170311504021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,17,031,150402,2,170311504022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,17,031,150402,3,170311504023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,17,031,150501,1,170311505011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,17,031,150501,2,170311505012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0,17,031,150501,3,170311505013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,77.0,17,031,150502,1,170311505021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,17,031,150502,2,170311505022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,17,031,150502,3,170311505023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,33.0,17,031,150600,1,170311506001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,17,031,150600,2,170311506002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,17,031,150600,3,170311506003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,78.0,17,031,150600,4,170311506004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,76.0,17,031,150700,1,170311507001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,150700,2,170311507002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,17,031,150700,3,170311507003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,26.0,17,031,150700,4,170311507004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,57.0,17,031,150800,1,170311508001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,17,031,150800,2,170311508002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,71.0,17,031,150800,3,170311508003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,17,031,150800,4,170311508004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,17,031,150800,5,170311508005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,83.0,17,031,151001,1,170311510011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,17,031,151001,2,170311510012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,17,031,151002,1,170311510021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,17,031,151002,2,170311510022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,53.0,17,031,151002,3,170311510023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,17,031,151002,4,170311510024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,17,031,151100,1,170311511001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36.0,17,031,151100,2,170311511002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,65.0,17,031,151100,3,170311511003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,17,031,151100,4,170311511004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,17,031,151200,1,170311512001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,77.0,17,031,151200,2,170311512002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,17,031,151200,3,170311512003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,17,031,160100,1,170311601001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,17,031,160100,2,170311601002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,17,031,160200,1,170311602001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,17,031,160200,2,170311602002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,141.0,17,031,160200,3,170311602003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,216.0,17,031,160200,4,170311602004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,160300,1,170311603001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,17,031,160300,2,170311603002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,17,031,160300,3,170311603003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,108.0,17,031,160400,1,170311604001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,74.0,17,031,160400,2,170311604002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,17,031,160400,3,170311604003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,135.0,17,031,160501,1,170311605011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,17,031,160501,2,170311605012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,17,031,160502,1,170311605021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,160502,2,170311605022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,107.0,17,031,160502,3,170311605023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,72.0,17,031,160601,1,170311606011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17,031,160601,2,170311606012
