B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
236.0,183.0,152.0,10.0,1.0,0.0,11.0,1.0,34.0,11.0,55.0,183.0,25.0,68.0,131.8476628652106,5.0,1106.8476628652106,17,031,031200,1,170310312001
298.0,65.0,14.0,52.0,2.0,5.0,39.0,1.0,26.0,88.0,45.0,67.0,16.0,16.0,93.0745128462799,4.0,831.07451284628,17,031,031200,2,170310312002
675.0,57.0,127.0,22.0,2.0,7.0,7.0,3.0,2.0,10.0,1.0,35.0,12.0,38.0,63.0,8.0,1069.0,17,031,031200,3,170310312003
356.0,168.0,34.0,85.0,45.0,78.0,68.0,3.0,1.0,134.0,9.0,89.0,74.0,36.0,72.0,0.0,1252.0,17,031,031200,4,170310312004
68.0,50.0,1.0,171.0,66.0,92.0,28.0,22.0,13.0,225.0,9.0,98.0,44.0,16.0,83.2943574383163,9.0,995.2943574383163,17,031,031300,1,170310313001
56.0,11.0,10.0,95.0,45.0,30.0,8.0,51.0,137.0,133.0,209.0,167.0,88.0,59.0,93.43268379503986,2.0,1194.4326837950398,17,031,031300,2,170310313002
213.0,1.0,4.0,0.0,0.0,141.0,80.0,6.0,7.0,0.0,2.0,14.0,109.0,13.0,53.0,7.0,650.0,17,031,031300,3,170310313003
753.0,189.0,102.0,114.0,140.0,100.0,128.0,12.0,1.0,83.0,145.0,8.0,38.0,85.0,127.57101015176343,0.0,2025.5710101517634,17,031,031300,4,170310313004
156.0,94.0,268.0,44.0,63.0,103.0,48.0,83.0,20.0,51.0,93.0,501.0,159.0,14.0,138.31575610998874,12.0,1847.3157561099888,17,031,031300,5,170310313005
10.0,2.0,135.0,81.0,11.0,33.0,11.0,31.0,72.0,213.0,37.0,136.0,340.0,167.0,154.0782067930832,9.0,1442.0782067930832,17,031,031400,1,170310314001
31.0,0.0,6.0,0.0,1.0,4.0,10.0,28.0,10.0,102.0,71.0,192.0,74.0,75.0,154.968284497065,9.0,767.968284497065,17,031,031400,2,170310314002
21.0,7.0,2.0,60.0,5.0,35.0,35.0,3.0,66.0,75.0,55.0,184.0,85.0,23.0,82.82626419353812,5.0,743.8262641935381,17,031,031400,3,170310314003
2.0,79.0,37.0,32.0,4.0,26.0,6.0,16.0,68.0,254.0,64.0,63.0,208.0,35.0,84.60641960150174,5.0,983.6064196015018,17,031,031400,5,170310314005
